,Date,Close,return,Settle,Value,portfolio,options,cash,delta,tgtdelta
635,2009-12-04,111.010002,0.005691374528425999,22.6,0.45,472060.48817090906,72171.64659158378,399888,10000.0,12757.24204124172
636,2009-12-07,110.839996,-0.0015326214542312074,22.5,0.45,470297.8510136369,70516.01036307878,399781,10100.0,12729.101443137102
637,2009-12-08,109.610001,-0.01115906355583463,26.55,0.45,457739.2992942207,57941.46046284064,399797,10200.0,12528.217182323191
638,2009-12-09,110.019997,0.0037335198286595314,26.45,0.45,461949.5218273982,62176.68239875789,399772,10300.0,12596.333423661104
639,2009-12-10,110.639999,0.005619538138641198,26.1,0.45,468384.6698895786,68698.83096915744,399685,10400.0,12700.235198562643
640,2009-12-11,111.110001,0.004239032277819043,26.0,0.45,473306.6820201847,71631.16690803239,401675,10500.0,12779.40809361125
641,2009-12-14,111.870003,0.0068167990796710615,25.55,0.45,481240.21543216694,75877.53408288739,405362,10500.0,12905.34198248391
642,2009-12-15,111.349998,-0.004659133933686418,25.25,0.45,475819.84920965356,68968.7042870697,406851,10400.0,12819.574075151404
643,2009-12-16,111.519997,0.0015255443692215119,24.1,0.45,477576.17779148335,69236.0145113653,408340,10400.0,12847.279159938014
644,2009-12-17,110.18,-0.01208852806663698,24.45,0.45,463628.6463975233,55328.701944225395,408299,10400.0,12623.760566278543
645,2009-12-18,110.209999,0.005611373243337186,24.1,0.45,463931.156080832,54142.74098204956,409788,10500.0,12628.558940849787
646,2009-12-21,111.33000200000001,0.010111154075361936,23.25,0.45,475646.4115903421,62726.44358290005,412919,10500.0,12817.202992334684
647,2009-12-22,111.730003,0.003586491704468487,22.65,0.45,479794.3799226275,65886.20717886208,413908,10400.0,12882.691319429057
648,2009-12-23,111.949997,0.001967042837392354,22.45,0.45,482071.17999796,67173.99506104394,414897,10400.0,12918.388376498839
649,2009-12-24,112.480003,0.004723138486680841,22.1,0.45,487572.2019632577,72945.1769702338,414627,10400.0,13004.236903245577
650,2009-12-28,112.720001,0.002131421728203149,21.85,0.45,490032.84157907753,72637.95041131294,417394,10500.0,13042.037896515212
651,2009-12-29,112.559998,-0.0014204814241364331,22.0,0.45,488357.2271352953,68210.89159162134,420146,10400.0,13015.917798842587
652,2009-12-30,112.519997,-0.000355438078098516,22.4,0.45,487934.4920368026,66301.77523671051,421632,10300.0,13009.274041399129
653,2009-12-31,111.440002,-0.009644609541302206,22.95,0.45,476799.51941834565,55333.411291075194,421466,10300.0,12835.593436682073
654,2010-01-04,113.33000200000001,0.016817586974008245,22.1,0.45,496398.04193871294,72103.06635451001,424294,10400.0,13140.33441750172
655,2010-01-05,113.629997,0.0026435951360023768,21.55,0.45,499476.87306299026,72323.45255082315,427153,10300.0,13186.928264980688
656,2010-01-06,113.709999,0.0007038093138926015,20.8,0.45,500282.6353138473,71642.832126084,428639,10200.0,13198.90879553646
657,2010-01-07,114.190002,0.00421240638589043,20.45,0.45,505168.10703972966,76471.1438827638,428696,10200.0,13271.777691353302
658,2010-01-08,114.57,0.00332224467730815,19.9,0.45,509071.2266526972,78888.199166868,430183,10300.0,13329.96142059956
659,2010-01-11,114.730003,0.0013955780538687753,19.5,0.45,510679.17816338164,77525.384389237,433153,10300.0,13353.416668960994
660,2010-01-12,113.660004,-0.009369996897747928,20.25,0.45,499754.91236775956,65115.035207393565,434639,10200.0,13190.78553880113
661,2010-01-13,114.620003,0.008410764235376447,19.4,0.45,509536.624747578,73410.72926666406,436125,10200.0,13336.3272922156
662,2010-01-14,114.93,0.002700912083634289,22.0,0.45,512688.380370982,76579.3247208655,436109,10200.0,13382.62543385492
663,2010-01-15,113.639999,-0.01128769919439038,22.55,0.45,499391.85429498355,61796.40599589561,437595,10300.0,13183.523196660277
664,2010-01-19,115.059998,0.012418165866640695,21.55,0.45,513963.642123968,73367.740885411,440595,10300.0,13400.755720262605
665,2010-01-20,113.889999,-0.010220652547058848,21.4,0.4,502019.03366937477,59935.37347068495,442083,10200.0,13223.787112405931
666,2010-01-21,111.699997,-0.01941638228836072,22.65,0.4,479670.71762457007,37097.49594684318,442573,10200.0,12882.830720879163
667,2010-01-22,109.209999,-0.022544054164523618,24.75,0.4,454262.9669839367,11201.450177445986,443061,10200.0,12478.609224708538
668,2010-01-25,109.769997,0.005114615316379389,24.35,0.4,459936.1991276312,15902.401708059726,444033,10200.0,12569.997586707537
669,2010-01-26,109.309998,-0.004199376360197956,24.55,0.4,455280.1114376773,10758.736734776829,444521,10100.0,12495.108949805599
670,2010-01-27,109.83000200000001,0.004745870001060454,23.75,0.4,460522.5197483311,15513.139697485443,445009,10100.0,12579.14535269692
671,2010-01-28,108.57,-0.011538607766453265,24.0,0.4,447786.9050960377,2654.111471945244,445132,10100.0,12373.222025311901
672,2010-01-29,107.389999,-0.010928067685485928,24.65,0.4,435740.7677505851,-9880.502748230123,445621,10200.0,12172.66333387111
673,2010-02-01,109.059998,0.015431112601115885,23.05,0.4,452736.84169777343,5216.045824789115,447520,10200.0,12453.791949393952
674,2010-02-02,110.379997,0.01203075967312779,22.1,0.4,466058.9169061659,17550.86550264765,448508,10100.0,12666.939560783805
675,2010-02-03,109.83000200000001,-0.004995196822304536,22.15,0.4,460494.838122831,10998.77589191554,449496,10100.0,12578.389230735815
676,2010-02-04,106.440002,-0.031352269110799066,25.6,0.4,426246.73895185394,-23087.19833515332,449333,10100.0,12013.718459490086
677,2010-02-05,106.660004,0.0020647777753814143,26.1,0.4,428480.6683421585,-20668.26695854743,449148,10200.0,12051.77158090558
678,2010-02-08,105.889999,-0.007245432676191633,26.4,0.4,420511.0244137524,-28722.934602980404,449233,10300.0,11913.618709555916
679,2010-02-09,107.220001,0.012481997727406602,25.55,0.4,434067.016833024,-15155.509546489959,449222,10200.0,12145.131863028728
680,2010-02-10,107.010002,-0.001960500997255361,25.55,0.4,431915.4746795925,-17296.051579373514,449211,10200.0,12108.647788257938
681,2010-02-11,108.129997,0.01041187248430878,24.95,0.4,443329.91443790874,-6048.92553549874,449378,10200.0,12299.914734240916
682,2010-02-12,108.040001,-0.0008326410328183577,24.9,0.4,442393.0140513321,-7472.873032540758,449865,10300.0,12284.145037669856
683,2010-02-16,109.739998,0.015612375225693462,23.6,0.4,459851.0129337483,9017.793840867818,450833,10300.0,12571.105011330917
684,2010-02-17,110.260002,0.004727317894538327,22.75,0.4,465145.93875008146,13824.647632605687,451321,10200.0,12655.884191352041
685,2010-02-18,110.910004,0.005877866381453449,21.8,0.4,471766.8151394704,19957.51867404945,451809,10200.0,12760.800598460093
686,2010-02-19,111.139999,0.0020715611721860198,21.35,0.4,474103.6577796274,21806.039756698276,452297,10200.0,12797.4715326287
687,2010-02-22,111.160004,0.00017998200434822526,20.95,0.4,474270.8761872049,20863.356765474637,453407,10200.0,12799.681336477955
688,2010-02-23,109.809998,-0.012219059462117007,21.65,0.4,460626.7081180318,6732.610600643721,453894,10100.0,12584.283303184246
689,2010-02-24,110.82,0.0091556820428545,21.1,0.4,470819.05701364484,16437.954159270477,454381,10100.0,12745.507769725093
690,2010-02-25,110.66999799999999,-0.0013544812342549547,20.95,0.4,469295.37443299027,15000.477902048542,454294,10100.0,12721.47961273995
691,2010-02-26,110.739998,0.0006323111295493338,20.4,0.4,469999.7969700832,15217.151714277394,454782,10200.0,12732.521368749254
692,2010-03-01,111.889999,0.01033114354778578,20.0,0.4,481693.279784066,25726.353715179517,455966,10200.0,12915.183235922614
693,2010-03-02,112.199997,0.002766729468346779,19.8,0.4,484814.9039826343,28360.398507131078,456454,10100.0,12962.965693732622
694,2010-03-03,112.300003,0.0008909221079236738,19.6,0.4,485816.0725794255,28373.92326905798,457442,10100.0,12978.167219980185
695,2010-03-04,112.639999,0.003022995073339816,19.6,0.4,489241.53729785036,31583.702012015245,457657,10100.0,13030.225718428414
696,2010-03-05,114.25,0.014192146242416841,18.55,0.4,505654.24308241927,47009.655662131045,458644,10200.0,13277.573122514292
697,2010-03-08,114.269997,0.00017501313069896276,18.35,0.4,505822.2937260974,45256.420224235284,460565,10200.0,13279.661512359118
698,2010-03-09,114.459999,0.001661365339274651,21.25,0.4,507732.2253246488,46179.76413945771,461552,10100.0,13307.676824057517
699,2010-03-10,114.970001,0.004445825219289376,21.4,0.4,512874.61225073267,50335.14024910323,462539,10100.0,13382.828767238143
700,2010-03-11,115.449997,0.004166276351660958,21.6,0.4,517713.97077224194,55240.0794288726,462473,10100.0,13452.940257042414
701,2010-03-12,115.459999,8.663115654229692e-05,21.45,0.4,517806.8441191788,55399.95369909706,462406,10200.0,13454.18799421206
702,2010-03-15,115.489998,0.0002597878377032083,21.5,0.4,518079.6609280506,54130.83021019361,463948,10300.0,13457.779978350607
703,2010-03-16,116.410004,0.007934547811973723,20.9,0.4,527454.6933667643,63020.2792190031,464434,10200.0,13593.02487525293
704,2010-03-17,117.099998,0.005909776902794385,20.1,0.41,534484.1621712002,69564.24419537031,464919,10200.0,13693.018906060104
705,2010-03-18,117.040001,-0.0005124882682932783,19.8,0.41,533863.2308864517,69168.81522597266,464694,10200.0,13684.122342577175
706,2010-03-19,115.970001,-0.005053760338223375,20.2,0.4,522833.5124303499,57652.95457187475,465180,10300.0,13525.054098180528
707,2010-03-22,116.589996,0.005331927045403493,19.9,0.4,529183.8433371048,62852.04396171999,466331,10300.0,13616.533017217998
708,2010-03-23,117.410004,0.007008644073831297,19.45,0.4,537538.9951798564,70721.55491702667,466817,10200.0,13734.919773442554
709,2010-03-24,116.839996,-0.004866673426078549,19.9,0.4,531716.3578899098,64412.91230105257,467303,10200.0,13652.423213620526
710,2010-03-25,116.650002,-0.001627427671948266,20.1,0.4,529769.8730289732,62651.92997738468,467117,10200.0,13624.600015754131
711,2010-03-26,116.58000200000001,-0.0006002658397345318,19.9,0.4,529039.7015592082,60936.41911088415,468103,10300.0,13613.991057210864
712,2010-03-29,117.32,0.006327494336245299,19.5,0.4,536626.4958074399,66299.24944415802,470327,10300.0,13722.123145434027
713,2010-03-30,117.400002,0.0006816803205168242,19.1,0.4,537434.2126013511,66121.02434961757,471313,10200.0,13733.412353809443
714,2010-03-31,117.0,-0.0034129896320196393,18.95,0.4,533345.9609814582,61046.76192424531,472299,10200.0,13675.537461063032
715,2010-04-01,117.800003,0.006814361886624994,18.8,0.4,541497.7638309489,68999.86081898744,472497,10200.0,13790.265281171909
716,2010-04-05,118.760002,0.008116370051864559,18.0,0.4,551336.6838450141,75972.74257275014,475363,10300.0,13927.332634560265
717,2010-04-06,119.040001,0.002354912749073631,17.45,0.4,554183.7327972621,75925.50146264854,478258,10200.0,13966.323793896696
718,2010-04-07,118.360001,-0.00572874350450787,17.9,0.4,547307.6609934687,67564.48051697886,479743,10100.0,13872.27922531368
719,2010-04-08,118.769997,0.003457988546435428,17.45,0.4,551440.6139259402,71595.62873589667,479844,10100.0,13928.785750308816
720,2010-04-09,119.550003,0.0065458944711591525,19.65,0.4,559387.7334797631,78558.10428420278,480829,10200.0,14037.332984753579
721,2010-04-12,119.739998,0.0015879897959653019,19.65,0.4,561290.6896070073,79476.32068934022,481814,10200.0,14062.736737485346
722,2010-04-13,119.83000200000001,0.0007513795903249718,19.75,0.4,562200.4346427845,79400.91939355465,482799,10200.0,14074.95014419138
723,2010-04-14,121.190002,0.011285490098686755,19.3,0.4,576064.0075056367,92279.48146188619,483784,10200.0,14260.186434495725
724,2010-04-15,121.290001,0.0008248020821535581,19.3,0.4,577075.5743328372,93441.5452578622,483634,10200.0,14273.449655578052
725,2010-04-16,119.360001,-0.01604023573206171,19.95,0.4,557188.5153125148,72568.84458270804,484619,10300.0,14004.40291498946
726,2010-04-19,119.809998,0.003762993125231175,19.5,0.4,561788.1464662666,75196.22855105701,486591,10300.0,14066.976609070636
727,2010-04-20,120.879997,0.008891155187815011,18.6,0.4,572693.364366694,85116.79676677911,487576,10200.0,14213.10502762572
728,2010-04-21,120.660004,-0.0018215869829052492,18.7,0.4,570441.0291422063,81879.45074777082,488561,10200.0,14183.018653195297
729,2010-04-22,121.019997,0.002979090241256005,18.65,0.4,574104.5552832194,85666.47345755946,488438,10200.0,14231.645253219252
730,2010-04-23,121.809998,0.006506640888028894,18.5,0.4,582233.5269737525,92809.8035973704,489423,10300.0,14339.550197852048
731,2010-04-26,121.349998,-0.003783521601513047,18.75,0.4,577460.2505793148,87051.78748082578,490408,10300.0,14275.902598184997
732,2010-04-27,118.480003,-0.023934720411116075,21.05,0.4,547890.9118091326,56497.43791612304,491393,10300.0,13872.9970780588
733,2010-04-28,119.379997,0.0075674623303993984,20.8,0.4,557152.4639053727,64773.843680800244,492378,10300.0,14001.151229012998
734,2010-04-29,120.860001,0.01232120159680858,19.65,0.4,572387.9876295528,80116.86437375589,492271,10300.0,14207.876457726146
735,2010-04-30,118.809998,-0.017107297570883803,21.6,0.4,551059.8033780771,57803.037996215455,493256,10400.0,13914.480582132754
736,2010-05-03,120.349998,0.012878585974242891,20.55,0.4,567040.1819284749,71757.16936121044,495283,10400.0,14134.778346946252
737,2010-05-04,117.519997,-0.02379564127278504,23.0,0.4,537883.3058317923,41614.64297708288,496268,10300.0,13730.853971136305
738,2010-05-05,116.82,-0.005974217725890399,24.15,0.4,530664.835608089,33910.06726854696,496754,10300.0,13627.756435749588
739,2010-05-06,112.940002,-0.03377756665895082,29.2,0.4,490692.2645592013,-6248.0012430721445,496940,10300.0,13034.148818924263
740,2010-05-07,111.260002,-0.01498689933015261,32.95,0.5,473213.41306225955,-23709.941793233524,496923,10400.0,12759.663973282857
741,2010-05-10,116.160004,0.04309876288869356,27.45,0.45,524138.98104872304,26109.29564467331,498029,10400.0,13536.646771690617
742,2010-05-11,115.83000200000001,-0.002844969300808897,27.1,0.45,520732.1363306579,22218.809817245346,498513,10300.0,13486.975585064512
743,2010-05-12,117.449997,0.013889069351200264,25.05,0.45,537410.6195237252,38413.287043189404,498997,10300.0,13726.963812278136
744,2010-05-13,115.989998,-0.01250872231122403,25.85,0.45,522365.15847009054,23489.327485727474,498875,10300.0,13510.608694124398
745,2010-05-14,113.889999,-0.01827090174506373,30.1,0.45,500517.0559247,1157.5834457790806,499359,10400.0,13184.223206236924
746,2010-05-17,113.949997,0.0005266678585013553,30.3,0.45,501106.4030925087,861.688355582275,500244,10400.0,13192.797269468345
747,2010-05-18,112.400002,-0.013695774111168277,32.7,0.45,485133.59790633357,-15095.987273273979,500229,10300.0,12948.405407670729
748,2010-05-19,111.760002,-0.0057102224089953255,34.53,0.5,478534.55593998823,-21677.708434927994,500212,10300.0,12845.415552336559
749,2010-05-20,107.540001,-0.03849085216378911,35.95,0.5,435061.80935729307,-65372.94702145044,500434,10300.0,12136.743685467132
750,2010-05-21,109.110001,0.014493676151670297,35.75,0.55,451383.1192122976,-49031.96399068306,500415,10400.0,12410.863763413337
751,2010-05-24,107.709999,-0.012914135753580596,35.1,0.55,436790.04196383787,-63383.277443723666,500173,10400.0,12165.724055865172
752,2010-05-25,107.82,0.001020748945035543,33.75,0.55,437916.87063816073,-62237.07309657188,500153,10300.0,12184.665293215381
753,2010-05-26,107.16999799999999,-0.006046829960565557,32.8,0.55,431215.0139111538,-68696.92663991245,499911,10300.0,12070.962637635408
754,2010-05-27,110.760002,0.0329493762968585,29.65,0.6,468544.74583180615,-31262.36668290716,499807,10400.0,12690.810871377726
755,2010-05-28,109.370003,-0.012629059582863202,30.4,0.6,453944.0925921898,-45341.963575177724,499286,10500.0,12451.606843025958
756,2010-06-01,107.529999,-0.016966787674250132,32.55,0.6,434576.97720073815,-63447.30697715069,498024,10500.0,12124.346170618066
757,2010-06-02,110.33000200000001,0.02570602379693871,29.85,0.6,463691.20752011193,-34311.24630167693,498002,10400.0,12608.298716067598
758,2010-06-03,110.709999,0.0034382679391210674,29.6,0.6,467637.16058196407,-30265.920851927363,497903,10400.0,12671.9491863232
759,2010-06-04,106.82,-0.03576898592714416,32.8,0.6,426786.3457123319,-70097.32029278528,496883,10500.0,11986.135902799062
760,2010-06-07,105.489998,-0.01252903217704555,34.1,0.6,412786.9487009141,-82132.22040936569,494919,10500.0,11739.13043493225
761,2010-06-08,106.620003,0.010654996797352788,32.95,0.6,424533.11895755766,-69366.35629943458,493899,10400.0,11945.2196683269
762,2010-06-09,106.050003,-0.00536043023269283,33.35,0.6,418598.883795078,-74280.57469479096,492879,10400.0,11841.552247624491
763,2010-06-10,109.150002,0.028812392020124186,31.55,0.6,450832.6077262276,-42103.389193965224,492935,10400.0,12391.184593644652
764,2010-06-11,109.68,0.004843933934694829,30.9,0.6,456390.6031500626,-36023.34005292131,492413,10500.0,12483.331596008276
765,2010-06-14,109.510002,-0.001551147703216402,30.3,0.6,454570.38968735875,-36779.06520708921,491349,10500.0,12452.8458054642
766,2010-06-15,112.0,0.022482983744251936,28.55,0.6,480459.96521326754,-10367.810222413475,490827,10400.0,12869.463353926807
767,2010-06-16,111.959999,-0.00035721557960103375,27.8,0.6,480037.1833137418,-10268.583541117225,490305,10400.0,12862.732786744895
768,2010-06-17,112.139999,0.0016064260626099268,27.3,0.6,481902.3731096189,-8160.581798245122,490062,10400.0,12891.98441431105
769,2010-06-18,111.730003,0.0010784623121059302,26.85,0.6,477590.23245433794,-12270.718059005509,489860,10500.0,12823.50898498601
770,2010-06-21,111.410004,-0.002868147435040005,27.1,0.6,474161.95259199495,-14823.70479345136,488985,10600.0,12768.026269669508
771,2010-06-22,109.57,-0.01665351155734044,28.4,0.62,454835.1821778772,-34126.60219119783,488961,10500.0,12453.276868975374
772,2010-06-23,109.230003,-0.0031078360968669646,28.75,0.62,451258.2919609602,-37679.49200044366,488937,10500.0,12393.800592341653
773,2010-06-24,107.41999799999999,-0.016709412461633776,30.65,0.62,432246.25183069846,-56421.44289133127,488667,10500.0,12071.669890480685
774,2010-06-25,107.870003,0.004180460339781818,29.75,0.62,437009.2239175275,-51634.675533793976,488643,10600.0,12153.774314371552
775,2010-06-28,107.529999,-0.0031569570958812827,30.15,0.62,433368.3234724415,-55010.119281868094,488378,10600.0,12090.62570917837
776,2010-06-29,104.209999,-0.031361784694372064,33.5,0.62,398501.47788874555,-89354.9919177019,487856,10500.0,11472.070292086239
777,2010-06-30,103.220001,-0.009545441999708974,33.9,0.62,388099.559929894,-99734.63806516955,487834,10500.0,11279.777838693124
778,2010-07-01,102.760002,-0.0044664507041169595,33.35,0.62,383262.8399742574,-104767.83561188196,488030,10500.0,11189.066733599053
779,2010-07-02,102.199997,-0.005464543289106441,32.05,0.62,377319.4043120178,-109690.87581514425,487010,10600.0,11075.912389078185
780,2010-07-06,102.870003,0.00653443589055974,29.8,0.62,384369.2755023689,-101411.59468962635,485780,10600.0,11209.369037416152
781,2010-07-07,106.110001,0.03101021700371748,27.6,0.5,418380.05536562623,-67383.27822930423,485763,10500.0,11828.669816871256
782,2010-07-08,107.160004,0.009846780694094304,27.05,0.62,429397.9924918838,-56343.05494224091,485741,10500.0,12021.21994578921
783,2010-07-09,107.959999,0.007437696883339733,26.55,0.62,437791.06846460054,-48426.512863728116,486217,10500.0,12165.36881770258
784,2010-07-12,108.029999,0.0006481781850993069,28.35,0.62,438488.30622398236,-48513.57490909149,487001,10500.0,12176.848383308297
785,2010-07-13,109.660004,0.014975749380067816,28.15,0.62,455432.64618819783,-31545.104480055343,486977,10400.0,12459.400772633508
786,2010-07-14,109.650002,-9.121334852441156e-05,28.95,0.62,455320.97747551877,-31632.772785063156,486953,10400.0,12457.482056649267
787,2010-07-15,109.68,0.0002735421503062081,29.3,0.62,455625.2428269502,-31330.722246200316,486955,10400.0,12462.397232684632
788,2010-07-16,106.660004,-0.027920792579262214,30.6,0.62,423907.16977683984,-62854.490678340604,486761,10500.0,11923.13389872477
789,2010-07-19,107.290001,0.005889215294390761,30.3,0.6,430545.67992742156,-55429.30693359778,485974,10600.0,12038.745714824483
790,2010-07-20,108.480003,0.011030393877761169,28.5,0.6,443032.1714753632,-42919.496917740435,485951,10500.0,12251.995553743574
791,2010-07-21,107.07,-0.0130830256767703,28.85,0.6,428218.86865632416,-57211.440495077026,485430,10500.0,11998.287157644276
792,2010-07-22,109.459999,0.022076350409836472,27.3,0.6,453305.88574841246,-32149.989022465226,485455,10500.0,12423.877851901289
793,2010-07-23,110.410004,0.008641569099634027,26.6,0.6,463367.22068680247,-22065.559658684466,485432,10600.0,12590.35967483895
794,2010-07-26,111.559998,0.010361799152063554,25.55,0.62,475516.9717643183,-10053.416346977643,485570,10600.0,12787.297784757535
795,2010-07-27,111.550003,-8.959705940109311e-05,25.45,0.62,475404.0549490332,-10142.671411822692,485546,10500.0,12785.406781630472
796,2010-07-28,110.83000200000001,-0.006475433939098633,28.8,0.6,467835.40447149525,-17688.256885991934,485523,10500.0,12663.594587091009
797,2010-07-29,110.290001,-0.004884244448155563,28.75,0.6,462156.7586522845,-23309.11744736033,485465,10500.0,12571.133043664162
798,2010-07-30,110.269997,-0.00018139282041820928,28.6,0.6,461935.68478367623,-23507.09572619429,485442,10600.0,12567.399039205819
799,2010-08-02,112.760002,0.022329807418055327,27.15,0.6,488288.3496914018,2088.666685333821,486199,10600.0,12990.998785847887
800,2010-08-03,112.220001,-0.004800444748803678,27.5,0.6,482609.50477320014,-3067.4302630681696,485676,10500.0,12901.69757100252
801,2010-08-04,112.970001,0.006661066356848211,27.35,0.55,490474.6899208663,4819.92915407964,485654,10500.0,13024.909770184022
802,2010-08-05,112.849998,-0.0010628200498355317,27.65,0.55,489204.9704702092,3363.2575592241333,485841,10500.0,13005.006091454496
803,2010-08-06,112.389999,-0.004084528908316375,27.75,0.55,484319.17079382646,-1002.2230006916449,485321,10600.0,12927.818536429379
804,2010-08-09,112.989998,0.005324344887890194,27.4,0.55,490636.70538769336,5532.028407738078,485104,10600.0,13026.906294511838
805,2010-08-10,112.379997,-0.005413342531569814,27.55,0.55,484221.9483578508,-362.3083707572198,484584,10500.0,12926.373766263336
806,2010-08-11,109.300003,-0.027789536359021545,29.6,0.55,451872.63771427295,-32191.611178718602,484064,10500.0,12402.725305897922
807,2010-08-12,108.629997,-0.006148837800902885,30.05,0.55,444828.16154011583,-39347.032092964575,484175,10500.0,12284.67754280015
808,2010-08-13,108.309998,-0.0029501174468547805,30.7,0.55,441426.6504049689,-42228.7182854396,483655,10600.0,12226.756307528569
809,2010-08-16,108.260002,-0.0004617075392558458,30.35,0.55,440853.6210670394,-41613.68694215688,482467,10600.0,12216.523543026706
810,2010-08-17,109.589996,0.012210333132744902,29.45,0.55,454808.94577603013,-27138.422369312546,481947,10500.0,12450.286405048235
811,2010-08-18,109.790001,0.0018233663793241614,29.0,0.55,456899.2816256533,-24527.92753172182,481427,10500.0,12484.723858204172
812,2010-08-19,107.879997,-0.017549988892091906,29.9,0.45,436833.3156135319,-44784.53021236868,481617,10500.0,12147.756611826711
813,2010-08-20,107.529999,-0.0032496013601452565,29.6,0.45,433111.6429490163,-47990.37860407536,481102,10600.0,12083.4645301824
814,2010-08-23,107.120003,-0.0038201397138154774,29.0,0.45,428721.2084053343,-50584.8342584712,479306,10600.0,12006.754940214136
815,2010-08-24,105.529999,-0.014954466181866282,29.8,0.45,412015.3596994728,-66276.73875938331,478292,10500.0,11712.746051465598
816,2010-08-26,105.230003,-0.006724455733292245,29.55,0.45,408837.8463268365,-68440.1136688387,477277,10500.0,11655.549786314361
817,2010-08-27,106.860001,0.015371116625968243,27.55,0.45,425941.0691989548,-50322.1302052635,476263,10500.0,11957.918731414427
818,2010-08-30,105.309998,-0.01461121348670811,31.75,0.45,409621.65793555754,-64664.32456934391,474285,10500.0,11669.02475685806
819,2010-08-31,105.309998,0.0,31.25,0.45,409609.96105031495,-63161.33845033599,472771,10400.0,11668.69154390208
820,2010-09-01,108.459999,0.029473069791968412,29.75,0.45,442358.94096458994,-30544.797943502428,472903,10400.0,12235.633737132615
821,2010-09-02,109.470001,0.009269116058464894,29.15,0.45,452952.358172034,-19982.38216345562,472934,10500.0,12413.054372001894
822,2010-09-03,110.889999,0.012888161695782876,27.85,0.45,467992.59660581447,-3926.586317667315,471919,10600.0,12660.995603557029
823,2010-09-08,110.410004,0.006998483365827681,27.85,0.45,462826.1083058157,-7124.584538006302,469950,10600.0,12575.65686636011
824,2010-09-09,110.91999799999999,0.0046084570369133,27.55,0.45,468169.4379143969,-765.3139048092353,468934,10500.0,12662.354301008829
825,2010-09-10,111.480003,0.005036026807845065,27.0,0.45,474037.80743369256,6119.0681405138175,467918,10500.0,12756.668317465668
826,2010-09-13,112.720001,0.011061646937559398,25.7,0.42,487012.2807803469,20331.10472047484,466681,10500.0,12961.646818482914
827,2010-09-14,112.650002,-0.0006211918296094688,25.7,0.42,486272.8986375043,20835.47383334135,465437,10400.0,12950.01038626269
828,2010-09-15,113.08000200000001,0.003809865879621393,25.2,0.42,490690.37364378356,25768.14258455895,464922,10300.0,13017.961574950721
829,2010-09-16,113.050003,-0.00026532525107621967,25.1,0.42,490370.045938413,25274.131774045025,465095,10300.0,13012.915513281667
830,2010-09-17,112.489998,0.0003714038108573293,25.05,0.42,484533.84254952933,20452.33462680519,464081,10400.0,12922.051324497206
831,2010-09-20,114.209999,0.015174539281340703,24.35,0.4,502376.6778222991,39382.28008105267,462994,10400.0,13196.130344654826
832,2010-09-21,113.980003,-0.0020158295794547323,24.45,0.4,499995.94748225395,37515.74078375399,462480,10300.0,13160.09653418558
833,2010-09-22,113.41999799999999,-0.004925295774953728,24.95,0.4,494216.3152945628,32250.114228939543,461966,10300.0,13072.200423453442
834,2010-09-23,112.5,-0.008144503307835466,25.8,0.4,484728.7606494146,23031.78119518519,461696,10300.0,12926.10028398439
835,2010-09-24,114.82,0.020412463095019286,24.2,0.4,508844.28352843144,47661.959617617846,461182,10400.0,13295.008278917388
836,2010-09-27,114.269997,-0.004801641834481368,24.35,0.4,503079.3260048834,42977.96023349991,460101,10400.0,13207.648706026044
837,2010-09-28,114.66999799999999,0.003494377703851922,24.3,0.42,507187.8493286313,47601.679669954625,459586,10300.0,13269.06404921969
838,2010-09-29,114.470001,-0.0017456319425680016,24.7,0.42,505116.58260871354,46045.41887606429,459071,10300.0,13237.963960759822
839,2010-09-30,114.129997,-0.0029746653866022143,25.45,0.41,501603.11718549137,42465.766814875424,459137,10300.0,13185.046798489568
840,2010-10-01,114.610001,0.004196945954153969,24.75,0.41,506583.4195331665,47960.6266153803,458622,10400.0,13260.188860826373
841,2010-10-04,113.75,-0.007532011402786085,25.15,0.39,497593.8838008694,39604.3056040748,457989,10400.0,13123.355177165786
842,2010-10-05,116.040001,0.01993191003986126,23.65,0.41,521169.05048149277,63194.66484055469,457974,10300.0,13473.86365021212
843,2010-10-06,116.029999,-8.619812992609899e-05,26.8,0.41,521054.3754788218,62593.8072313702,458460,10300.0,13472.060156067615
844,2010-10-08,116.540001,0.005593113578246668,25.7,0.41,526279.1940673483,67832.90569777678,458446,10300.0,13547.602270932231
845,2010-10-11,116.650002,0.0009434453170689317,25.1,0.41,527367.926881918,68764.11839732084,458603,10300.0,13562.826862581227
846,2010-10-12,117.010002,0.003081402710680316,24.25,0.4,531027.918612225,72438.26723692901,458589,10200.0,13614.936574709871
847,2010-10-13,117.91999799999999,0.007746993156946884,23.55,0.4,540298.042203383,81223.4856718239,459074,10200.0,13745.710262055374
848,2010-10-14,117.459999,-0.0039085698995294455,24.2,0.4,535594.3271912009,76786.4740204343,458807,10200.0,13679.405714737004
849,2010-10-15,117.699997,0.0020411471968618112,24.05,0.4,538054.155821612,78761.4552049417,459292,10300.0,13714.209928695545
850,2010-10-18,118.279999,0.004915697752017334,23.3,0.4,543983.5622615453,82871.19896649475,461112,10300.0,13797.35120546151
851,2010-10-19,116.730003,-0.01319108516481343,23.85,0.4,528162.131845693,66563.02594137847,461599,10200.0,13573.942900841688
